player,country,color,date,rating
nimbus,IN,#c77dff,2020-12-01,2264
nimbus,IN,#c77dff,2020-12-15,2296
nimbus,IN,#c77dff,2020-12-29,2301
nimbus,IN,#c77dff,2021-01-12,2308
nimbus,IN,#c77dff,2021-01-26,2305
nimbus,IN,#c77dff,2021-02-09,2316
nimbus,IN,#c77dff,2021-02-23,2320
nimbus,IN,#c77dff,2021-03-09,2323
nimbus,IN,#c77dff,2021-03-23,2338
nimbus,IN,#c77dff,2021-04-06,2358
nimbus,IN,#c77dff,2021-04-20,2387
nimbus,IN,#c77dff,2021-05-04,2410
nimbus,IN,#c77dff,2021-05-18,2424
nimbus,IN,#c77dff,2021-06-01,2440
nimbus,IN,#c77dff,2021-06-15,2438
nimbus,IN,#c77dff,2021-06-29,2430
nimbus,IN,#c77dff,2021-07-13,2427
nimbus,IN,#c77dff,2021-07-27,2439
nimbus,IN,#c77dff,2021-08-10,2457
nimbus,IN,#c77dff,2021-08-24,2460
nimbus,IN,#c77dff,2021-09-07,2460
nimbus,IN,#c77dff,2021-09-21,2465
nimbus,IN,#c77dff,2021-10-05,2478
nimbus,IN,#c77dff,2021-10-19,2506
nimbus,IN,#c77dff,2021-11-02,2524
nimbus,IN,#c77dff,2021-11-16,2549
nimbus,IN,#c77dff,2021-11-30,2557
nimbus,IN,#c77dff,2021-12-14,2571
nimbus,IN,#c77dff,2021-12-28,2579
nimbus,IN,#c77dff,2022-01-11,2590
nimbus,IN,#c77dff,2022-01-25,2604
nimbus,IN,#c77dff,2022-02-08,2614
nimbus,IN,#c77dff,2022-02-22,2641
nimbus,IN,#c77dff,2022-03-08,2645
nimbus,IN,#c77dff,2022-03-22,2664
nimbus,IN,#c77dff,2022-04-05,2663
nimbus,IN,#c77dff,2022-04-19,2677
nimbus,IN,#c77dff,2022-05-03,2679
nimbus,IN,#c77dff,2022-05-17,2672
nimbus,IN,#c77dff,2022-05-31,2669
nimbus,IN,#c77dff,2022-06-14,2677
nimbus,IN,#c77dff,2022-06-28,2704
nimbus,IN,#c77dff,2022-07-12,2745
nimbus,IN,#c77dff,2022-07-26,2752
nimbus,IN,#c77dff,2022-08-09,2749
nimbus,IN,#c77dff,2022-08-23,2739
nimbus,IN,#c77dff,2022-09-06,2759
nimbus,IN,#c77dff,2022-09-20,2785
nimbus,IN,#c77dff,2022-10-04,2796
nimbus,IN,#c77dff,2022-10-18,2800
nimbus,IN,#c77dff,2022-11-01,2791
nimbus,IN,#c77dff,2022-11-15,2797
nimbus,IN,#c77dff,2022-11-29,2799
nimbus,IN,#c77dff,2022-12-13,2795
nimbus,IN,#c77dff,2022-12-27,2792
nimbus,IN,#c77dff,2023-01-10,2799
nimbus,IN,#c77dff,2023-01-24,2815
nimbus,IN,#c77dff,2023-02-07,2829
nimbus,IN,#c77dff,2023-02-21,2840
nimbus,IN,#c77dff,2023-03-07,2846
nimbus,IN,#c77dff,2023-03-21,2865
nimbus,IN,#c77dff,2023-04-04,2856
nimbus,IN,#c77dff,2023-04-18,2855
nimbus,IN,#c77dff,2023-05-02,2854
nimbus,IN,#c77dff,2023-05-16,2878
nimbus,IN,#c77dff,2023-05-30,2905
nimbus,IN,#c77dff,2023-06-13,2919
nimbus,IN,#c77dff,2023-06-27,2922
nimbus,IN,#c77dff,2023-07-11,2944
nimbus,IN,#c77dff,2023-07-25,2967
nimbus,IN,#c77dff,2023-08-08,2985
nimbus,IN,#c77dff,2023-08-22,2973
nimbus,IN,#c77dff,2023-09-05,2950
nimbus,IN,#c77dff,2023-09-19,2946
nimbus,IN,#c77dff,2023-10-03,2954
nimbus,IN,#c77dff,2023-10-17,2968
nimbus,IN,#c77dff,2023-10-31,2964
nimbus,IN,#c77dff,2023-11-14,2946
nimbus,IN,#c77dff,2023-11-28,2948
nimbus,IN,#c77dff,2023-12-12,2953
nimbus,IN,#c77dff,2023-12-26,2992
nimbus,IN,#c77dff,2024-01-09,2997
nimbus,IN,#c77dff,2024-01-23,3023
nimbus,IN,#c77dff,2024-02-06,3029
nimbus,IN,#c77dff,2024-02-20,3035
nimbus,IN,#c77dff,2024-03-05,3031
nimbus,IN,#c77dff,2024-03-19,3019
nimbus,IN,#c77dff,2024-04-02,3028
nimbus,IN,#c77dff,2024-04-16,3038
nimbus,IN,#c77dff,2024-04-30,3035
nimbus,IN,#c77dff,2024-05-14,3018
nimbus,IN,#c77dff,2024-05-28,3012
nimbus,IN,#c77dff,2024-06-11,3005
nimbus,IN,#c77dff,2024-06-25,3007
nimbus,IN,#c77dff,2024-07-09,3012
nimbus,IN,#c77dff,2024-07-23,3015
nimbus,IN,#c77dff,2024-08-06,3012
nimbus,IN,#c77dff,2024-08-20,2995
nimbus,IN,#c77dff,2024-09-03,2983
nimbus,IN,#c77dff,2024-09-17,3000
nimbus,IN,#c77dff,2024-10-01,3009
nimbus,IN,#c77dff,2024-10-15,3032
nimbus,IN,#c77dff,2024-10-29,3031
nimbus,IN,#c77dff,2024-11-12,3024
nimbus,IN,#c77dff,2024-11-26,3023
nimbus,IN,#c77dff,2024-12-10,3045
nimbus,IN,#c77dff,2024-12-24,3094
nimbus,IN,#c77dff,2025-01-07,3119
nimbus,IN,#c77dff,2025-01-21,3110
nimbus,IN,#c77dff,2025-02-04,3087
nimbus,IN,#c77dff,2025-02-18,3088
nimbus,IN,#c77dff,2025-03-04,3093
nimbus,IN,#c77dff,2025-03-18,3093
nimbus,IN,#c77dff,2025-04-01,3082
nimbus,IN,#c77dff,2025-04-15,3055
nimbus,IN,#c77dff,2025-04-29,3040
nimbus,IN,#c77dff,2025-05-13,3038
nimbus,IN,#c77dff,2025-05-27,3073
nimbus,IN,#c77dff,2025-06-10,3093
nimbus,IN,#c77dff,2025-06-24,3101
nimbus,IN,#c77dff,2025-07-08,3095
nimbus,IN,#c77dff,2025-07-22,3100
nimbus,IN,#c77dff,2025-08-05,3123
nimbus,IN,#c77dff,2025-08-19,3135
nimbus,IN,#c77dff,2025-09-02,3135
nimbus,IN,#c77dff,2025-09-16,3117
nimbus,IN,#c77dff,2025-09-30,3115
nimbus,IN,#c77dff,2025-10-14,3132
nimbus,IN,#c77dff,2025-10-28,3141
nimbus,IN,#c77dff,2025-11-11,3137
nimbus,IN,#c77dff,2025-11-25,3124
nimbus,IN,#c77dff,2025-12-09,3122
nimbus,IN,#c77dff,2025-12-23,3122
nimbus,IN,#c77dff,2026-01-06,3122
nimbus,IN,#c77dff,2026-01-20,3126
nimbus,IN,#c77dff,2026-02-03,3142
nimbus,IN,#c77dff,2026-02-17,3137
nimbus,IN,#c77dff,2026-03-03,3124
nimbus,IN,#c77dff,2026-03-17,3091
nimbus,IN,#c77dff,2026-03-31,3095
nimbus,IN,#c77dff,2026-04-14,3108
nimbus,IN,#c77dff,2026-04-28,3129
nimbus,IN,#c77dff,2026-05-12,3146
nimbus,IN,#c77dff,2026-05-26,3171
nimbus,IN,#c77dff,2026-06-01,3200
sol_invictus,BR,#ff7b00,2019-06-01,1924
sol_invictus,BR,#ff7b00,2019-06-15,1914
sol_invictus,BR,#ff7b00,2019-06-29,1916
sol_invictus,BR,#ff7b00,2019-07-13,1920
sol_invictus,BR,#ff7b00,2019-07-27,1930
sol_invictus,BR,#ff7b00,2019-08-10,1915
sol_invictus,BR,#ff7b00,2019-08-24,1908
sol_invictus,BR,#ff7b00,2019-09-07,1908
sol_invictus,BR,#ff7b00,2019-09-21,1936
sol_invictus,BR,#ff7b00,2019-10-05,1946
sol_invictus,BR,#ff7b00,2019-10-19,1949
sol_invictus,BR,#ff7b00,2019-11-02,1929
sol_invictus,BR,#ff7b00,2019-11-16,1936
sol_invictus,BR,#ff7b00,2019-11-30,1929
sol_invictus,BR,#ff7b00,2019-12-14,1955
sol_invictus,BR,#ff7b00,2019-12-28,1958
sol_invictus,BR,#ff7b00,2020-01-11,1980
sol_invictus,BR,#ff7b00,2020-01-25,1989
sol_invictus,BR,#ff7b00,2020-02-08,1993
sol_invictus,BR,#ff7b00,2020-02-22,2010
sol_invictus,BR,#ff7b00,2020-03-07,2025
sol_invictus,BR,#ff7b00,2020-03-21,2054
sol_invictus,BR,#ff7b00,2020-04-04,2061
sol_invictus,BR,#ff7b00,2020-04-18,2059
sol_invictus,BR,#ff7b00,2020-05-02,2044
sol_invictus,BR,#ff7b00,2020-05-16,2042
sol_invictus,BR,#ff7b00,2020-05-30,2043
sol_invictus,BR,#ff7b00,2020-06-13,2063
sol_invictus,BR,#ff7b00,2020-06-27,2079
sol_invictus,BR,#ff7b00,2020-07-11,2099
sol_invictus,BR,#ff7b00,2020-07-25,2108
sol_invictus,BR,#ff7b00,2020-08-08,2111
sol_invictus,BR,#ff7b00,2020-08-22,2108
sol_invictus,BR,#ff7b00,2020-09-05,2099
sol_invictus,BR,#ff7b00,2020-09-19,2091
sol_invictus,BR,#ff7b00,2020-10-03,2092
sol_invictus,BR,#ff7b00,2020-10-17,2112
sol_invictus,BR,#ff7b00,2020-10-31,2140
sol_invictus,BR,#ff7b00,2020-11-14,2172
sol_invictus,BR,#ff7b00,2020-11-28,2190
sol_invictus,BR,#ff7b00,2020-12-12,2199
sol_invictus,BR,#ff7b00,2020-12-26,2216
sol_invictus,BR,#ff7b00,2021-01-09,2216
sol_invictus,BR,#ff7b00,2021-01-23,2213
sol_invictus,BR,#ff7b00,2021-02-06,2203
sol_invictus,BR,#ff7b00,2021-02-20,2200
sol_invictus,BR,#ff7b00,2021-03-06,2210
sol_invictus,BR,#ff7b00,2021-03-20,2213
sol_invictus,BR,#ff7b00,2021-04-03,2231
sol_invictus,BR,#ff7b00,2021-04-17,2241
sol_invictus,BR,#ff7b00,2021-05-01,2254
sol_invictus,BR,#ff7b00,2021-05-15,2264
sol_invictus,BR,#ff7b00,2021-05-29,2273
sol_invictus,BR,#ff7b00,2021-06-12,2282
sol_invictus,BR,#ff7b00,2021-06-26,2306
sol_invictus,BR,#ff7b00,2021-07-10,2341
sol_invictus,BR,#ff7b00,2021-07-24,2350
sol_invictus,BR,#ff7b00,2021-08-07,2332
sol_invictus,BR,#ff7b00,2021-08-21,2287
sol_invictus,BR,#ff7b00,2021-09-04,2277
sol_invictus,BR,#ff7b00,2021-09-18,2269
sol_invictus,BR,#ff7b00,2021-10-02,2287
sol_invictus,BR,#ff7b00,2021-10-16,2297
sol_invictus,BR,#ff7b00,2021-10-30,2312
sol_invictus,BR,#ff7b00,2021-11-13,2317
sol_invictus,BR,#ff7b00,2021-11-27,2328
sol_invictus,BR,#ff7b00,2021-12-11,2337
sol_invictus,BR,#ff7b00,2021-12-25,2339
sol_invictus,BR,#ff7b00,2022-01-08,2333
sol_invictus,BR,#ff7b00,2022-01-22,2321
sol_invictus,BR,#ff7b00,2022-02-05,2337
sol_invictus,BR,#ff7b00,2022-02-19,2361
sol_invictus,BR,#ff7b00,2022-03-05,2396
sol_invictus,BR,#ff7b00,2022-03-19,2399
sol_invictus,BR,#ff7b00,2022-04-02,2396
sol_invictus,BR,#ff7b00,2022-04-16,2377
sol_invictus,BR,#ff7b00,2022-04-30,2367
sol_invictus,BR,#ff7b00,2022-05-14,2355
sol_invictus,BR,#ff7b00,2022-05-28,2375
sol_invictus,BR,#ff7b00,2022-06-11,2398
sol_invictus,BR,#ff7b00,2022-06-25,2430
sol_invictus,BR,#ff7b00,2022-07-09,2460
sol_invictus,BR,#ff7b00,2022-07-23,2489
sol_invictus,BR,#ff7b00,2022-08-06,2490
sol_invictus,BR,#ff7b00,2022-08-20,2468
sol_invictus,BR,#ff7b00,2022-09-03,2445
sol_invictus,BR,#ff7b00,2022-09-17,2438
sol_invictus,BR,#ff7b00,2022-10-01,2431
sol_invictus,BR,#ff7b00,2022-10-15,2423
sol_invictus,BR,#ff7b00,2022-10-29,2422
sol_invictus,BR,#ff7b00,2022-11-12,2426
sol_invictus,BR,#ff7b00,2022-11-26,2438
sol_invictus,BR,#ff7b00,2022-12-10,2451
sol_invictus,BR,#ff7b00,2022-12-24,2459
sol_invictus,BR,#ff7b00,2023-01-07,2464
sol_invictus,BR,#ff7b00,2023-01-21,2476
sol_invictus,BR,#ff7b00,2023-02-04,2483
sol_invictus,BR,#ff7b00,2023-02-18,2488
sol_invictus,BR,#ff7b00,2023-03-04,2479
sol_invictus,BR,#ff7b00,2023-03-18,2488
sol_invictus,BR,#ff7b00,2023-04-01,2488
sol_invictus,BR,#ff7b00,2023-04-15,2506
sol_invictus,BR,#ff7b00,2023-04-29,2508
sol_invictus,BR,#ff7b00,2023-05-13,2510
sol_invictus,BR,#ff7b00,2023-05-27,2489
sol_invictus,BR,#ff7b00,2023-06-10,2486
sol_invictus,BR,#ff7b00,2023-06-24,2502
sol_invictus,BR,#ff7b00,2023-07-08,2527
sol_invictus,BR,#ff7b00,2023-07-22,2513
sol_invictus,BR,#ff7b00,2023-08-05,2490
sol_invictus,BR,#ff7b00,2023-08-19,2470
sol_invictus,BR,#ff7b00,2023-09-02,2498
sol_invictus,BR,#ff7b00,2023-09-16,2530
sol_invictus,BR,#ff7b00,2023-09-30,2556
sol_invictus,BR,#ff7b00,2023-10-14,2552
sol_invictus,BR,#ff7b00,2023-10-28,2546
sol_invictus,BR,#ff7b00,2023-11-11,2538
sol_invictus,BR,#ff7b00,2023-11-25,2534
sol_invictus,BR,#ff7b00,2023-12-09,2544
sol_invictus,BR,#ff7b00,2023-12-23,2567
sol_invictus,BR,#ff7b00,2024-01-06,2580
sol_invictus,BR,#ff7b00,2024-01-20,2567
sol_invictus,BR,#ff7b00,2024-02-03,2553
sol_invictus,BR,#ff7b00,2024-02-17,2556
sol_invictus,BR,#ff7b00,2024-03-02,2548
sol_invictus,BR,#ff7b00,2024-03-16,2551
sol_invictus,BR,#ff7b00,2024-03-30,2556
sol_invictus,BR,#ff7b00,2024-04-13,2572
sol_invictus,BR,#ff7b00,2024-04-27,2583
sol_invictus,BR,#ff7b00,2024-05-11,2584
sol_invictus,BR,#ff7b00,2024-05-25,2585
sol_invictus,BR,#ff7b00,2024-06-08,2565
sol_invictus,BR,#ff7b00,2024-06-22,2553
sol_invictus,BR,#ff7b00,2024-07-06,2572
sol_invictus,BR,#ff7b00,2024-07-20,2587
sol_invictus,BR,#ff7b00,2024-08-03,2588
sol_invictus,BR,#ff7b00,2024-08-17,2586
sol_invictus,BR,#ff7b00,2024-08-31,2580
sol_invictus,BR,#ff7b00,2024-09-14,2588
sol_invictus,BR,#ff7b00,2024-09-28,2591
sol_invictus,BR,#ff7b00,2024-10-12,2604
sol_invictus,BR,#ff7b00,2024-10-26,2618
sol_invictus,BR,#ff7b00,2024-11-09,2617
sol_invictus,BR,#ff7b00,2024-11-23,2615
sol_invictus,BR,#ff7b00,2024-12-07,2602
sol_invictus,BR,#ff7b00,2024-12-21,2599
sol_invictus,BR,#ff7b00,2025-01-04,2604
sol_invictus,BR,#ff7b00,2025-01-18,2615
sol_invictus,BR,#ff7b00,2025-02-01,2623
sol_invictus,BR,#ff7b00,2025-02-15,2619
sol_invictus,BR,#ff7b00,2025-03-01,2622
sol_invictus,BR,#ff7b00,2025-03-15,2622
sol_invictus,BR,#ff7b00,2025-03-29,2627
sol_invictus,BR,#ff7b00,2025-04-12,2632
sol_invictus,BR,#ff7b00,2025-04-26,2619
sol_invictus,BR,#ff7b00,2025-05-10,2609
sol_invictus,BR,#ff7b00,2025-05-24,2603
sol_invictus,BR,#ff7b00,2025-06-07,2627
sol_invictus,BR,#ff7b00,2025-06-21,2634
sol_invictus,BR,#ff7b00,2025-07-05,2650
sol_invictus,BR,#ff7b00,2025-07-19,2635
sol_invictus,BR,#ff7b00,2025-08-02,2638
sol_invictus,BR,#ff7b00,2025-08-16,2632
sol_invictus,BR,#ff7b00,2025-08-30,2647
sol_invictus,BR,#ff7b00,2025-09-13,2676
sol_invictus,BR,#ff7b00,2025-09-27,2682
sol_invictus,BR,#ff7b00,2025-10-11,2685
sol_invictus,BR,#ff7b00,2025-10-25,2656
sol_invictus,BR,#ff7b00,2025-11-08,2653
sol_invictus,BR,#ff7b00,2025-11-22,2643
sol_invictus,BR,#ff7b00,2025-12-06,2645
sol_invictus,BR,#ff7b00,2025-12-20,2625
sol_invictus,BR,#ff7b00,2026-01-03,2628
sol_invictus,BR,#ff7b00,2026-01-17,2632
sol_invictus,BR,#ff7b00,2026-01-31,2656
sol_invictus,BR,#ff7b00,2026-02-14,2663
sol_invictus,BR,#ff7b00,2026-02-28,2659
sol_invictus,BR,#ff7b00,2026-03-14,2654
sol_invictus,BR,#ff7b00,2026-03-28,2649
sol_invictus,BR,#ff7b00,2026-04-11,2649
sol_invictus,BR,#ff7b00,2026-04-25,2670
sol_invictus,BR,#ff7b00,2026-05-09,2695
sol_invictus,BR,#ff7b00,2026-05-23,2714
sol_invictus,BR,#ff7b00,2026-06-01,2702
kestrel,VN,#52b788,2019-03-01,1474
kestrel,VN,#52b788,2019-03-15,1468
kestrel,VN,#52b788,2019-03-29,1485
kestrel,VN,#52b788,2019-04-12,1516
kestrel,VN,#52b788,2019-04-26,1542
kestrel,VN,#52b788,2019-05-10,1554
kestrel,VN,#52b788,2019-05-24,1572
kestrel,VN,#52b788,2019-06-07,1595
kestrel,VN,#52b788,2019-06-21,1616
kestrel,VN,#52b788,2019-07-05,1622
kestrel,VN,#52b788,2019-07-19,1632
kestrel,VN,#52b788,2019-08-02,1637
kestrel,VN,#52b788,2019-08-16,1627
kestrel,VN,#52b788,2019-08-30,1636
kestrel,VN,#52b788,2019-09-13,1642
kestrel,VN,#52b788,2019-09-27,1665
kestrel,VN,#52b788,2019-10-11,1657
kestrel,VN,#52b788,2019-10-25,1664
kestrel,VN,#52b788,2019-11-08,1662
kestrel,VN,#52b788,2019-11-22,1671
kestrel,VN,#52b788,2019-12-06,1686
kestrel,VN,#52b788,2019-12-20,1689
kestrel,VN,#52b788,2020-01-03,1717
kestrel,VN,#52b788,2020-01-17,1726
kestrel,VN,#52b788,2020-01-31,1739
kestrel,VN,#52b788,2020-02-14,1735
kestrel,VN,#52b788,2020-02-28,1752
kestrel,VN,#52b788,2020-03-13,1787
kestrel,VN,#52b788,2020-03-27,1815
kestrel,VN,#52b788,2020-04-10,1813
kestrel,VN,#52b788,2020-04-24,1798
kestrel,VN,#52b788,2020-05-08,1774
kestrel,VN,#52b788,2020-05-22,1781
kestrel,VN,#52b788,2020-06-05,1792
kestrel,VN,#52b788,2020-06-19,1823
kestrel,VN,#52b788,2020-07-03,1830
kestrel,VN,#52b788,2020-07-17,1834
kestrel,VN,#52b788,2020-07-31,1840
kestrel,VN,#52b788,2020-08-14,1852
kestrel,VN,#52b788,2020-08-28,1881
kestrel,VN,#52b788,2020-09-11,1896
kestrel,VN,#52b788,2020-09-25,1910
kestrel,VN,#52b788,2020-10-09,1913
kestrel,VN,#52b788,2020-10-23,1933
kestrel,VN,#52b788,2020-11-06,1958
kestrel,VN,#52b788,2020-11-20,1980
kestrel,VN,#52b788,2020-12-04,1979
kestrel,VN,#52b788,2020-12-18,1985
kestrel,VN,#52b788,2021-01-01,1986
kestrel,VN,#52b788,2021-01-15,1985
kestrel,VN,#52b788,2021-01-29,1983
kestrel,VN,#52b788,2021-02-12,1993
kestrel,VN,#52b788,2021-02-26,2024
kestrel,VN,#52b788,2021-03-12,2061
kestrel,VN,#52b788,2021-03-26,2090
kestrel,VN,#52b788,2021-04-09,2106
kestrel,VN,#52b788,2021-04-23,2099
kestrel,VN,#52b788,2021-05-07,2099
kestrel,VN,#52b788,2021-05-21,2117
kestrel,VN,#52b788,2021-06-04,2149
kestrel,VN,#52b788,2021-06-18,2155
kestrel,VN,#52b788,2021-07-02,2154
kestrel,VN,#52b788,2021-07-16,2148
kestrel,VN,#52b788,2021-07-30,2157
kestrel,VN,#52b788,2021-08-13,2165
kestrel,VN,#52b788,2021-08-27,2174
kestrel,VN,#52b788,2021-09-10,2173
kestrel,VN,#52b788,2021-09-24,2172
kestrel,VN,#52b788,2021-10-08,2184
kestrel,VN,#52b788,2021-10-22,2204
kestrel,VN,#52b788,2021-11-05,2213
kestrel,VN,#52b788,2021-11-19,2206
kestrel,VN,#52b788,2021-12-03,2217
kestrel,VN,#52b788,2021-12-17,2236
kestrel,VN,#52b788,2021-12-31,2255
kestrel,VN,#52b788,2022-01-14,2258
kestrel,VN,#52b788,2022-01-28,2272
kestrel,VN,#52b788,2022-02-11,2281
kestrel,VN,#52b788,2022-02-25,2286
kestrel,VN,#52b788,2022-03-11,2267
kestrel,VN,#52b788,2022-03-25,2254
kestrel,VN,#52b788,2022-04-08,2263
kestrel,VN,#52b788,2022-04-22,2279
kestrel,VN,#52b788,2022-05-06,2320
kestrel,VN,#52b788,2022-05-20,2336
kestrel,VN,#52b788,2022-06-03,2364
kestrel,VN,#52b788,2022-06-17,2358
kestrel,VN,#52b788,2022-07-01,2361
kestrel,VN,#52b788,2022-07-15,2359
kestrel,VN,#52b788,2022-07-29,2348
kestrel,VN,#52b788,2022-08-12,2329
kestrel,VN,#52b788,2022-08-26,2304
kestrel,VN,#52b788,2022-09-09,2321
kestrel,VN,#52b788,2022-09-23,2338
kestrel,VN,#52b788,2022-10-07,2375
kestrel,VN,#52b788,2022-10-21,2404
kestrel,VN,#52b788,2022-11-04,2438
kestrel,VN,#52b788,2022-11-18,2445
kestrel,VN,#52b788,2022-12-02,2455
kestrel,VN,#52b788,2022-12-16,2464
kestrel,VN,#52b788,2022-12-30,2460
kestrel,VN,#52b788,2023-01-13,2433
kestrel,VN,#52b788,2023-01-27,2422
kestrel,VN,#52b788,2023-02-10,2418
kestrel,VN,#52b788,2023-02-24,2421
kestrel,VN,#52b788,2023-03-10,2406
kestrel,VN,#52b788,2023-03-24,2411
kestrel,VN,#52b788,2023-04-07,2422
kestrel,VN,#52b788,2023-04-21,2436
kestrel,VN,#52b788,2023-05-05,2448
kestrel,VN,#52b788,2023-05-19,2459
kestrel,VN,#52b788,2023-06-02,2456
kestrel,VN,#52b788,2023-06-16,2434
kestrel,VN,#52b788,2023-06-30,2422
kestrel,VN,#52b788,2023-07-14,2431
kestrel,VN,#52b788,2023-07-28,2441
kestrel,VN,#52b788,2023-08-11,2456
kestrel,VN,#52b788,2023-08-25,2454
kestrel,VN,#52b788,2023-09-08,2462
kestrel,VN,#52b788,2023-09-22,2449
kestrel,VN,#52b788,2023-10-06,2451
kestrel,VN,#52b788,2023-10-20,2473
kestrel,VN,#52b788,2023-11-03,2489
kestrel,VN,#52b788,2023-11-17,2492
kestrel,VN,#52b788,2023-12-01,2485
kestrel,VN,#52b788,2023-12-15,2482
kestrel,VN,#52b788,2023-12-29,2504
kestrel,VN,#52b788,2024-01-12,2498
kestrel,VN,#52b788,2024-01-26,2504
kestrel,VN,#52b788,2024-02-09,2502
kestrel,VN,#52b788,2024-02-23,2502
kestrel,VN,#52b788,2024-03-08,2503
kestrel,VN,#52b788,2024-03-22,2489
kestrel,VN,#52b788,2024-04-05,2515
kestrel,VN,#52b788,2024-04-19,2535
kestrel,VN,#52b788,2024-05-03,2561
kestrel,VN,#52b788,2024-05-17,2563
kestrel,VN,#52b788,2024-05-31,2567
kestrel,VN,#52b788,2024-06-14,2557
kestrel,VN,#52b788,2024-06-28,2562
kestrel,VN,#52b788,2024-07-12,2558
kestrel,VN,#52b788,2024-07-26,2559
kestrel,VN,#52b788,2024-08-09,2554
kestrel,VN,#52b788,2024-08-23,2554
kestrel,VN,#52b788,2024-09-06,2552
kestrel,VN,#52b788,2024-09-20,2555
kestrel,VN,#52b788,2024-10-04,2556
kestrel,VN,#52b788,2024-10-18,2568
kestrel,VN,#52b788,2024-11-01,2563
kestrel,VN,#52b788,2024-11-15,2569
kestrel,VN,#52b788,2024-11-29,2559
kestrel,VN,#52b788,2024-12-13,2551
kestrel,VN,#52b788,2024-12-27,2545
kestrel,VN,#52b788,2025-01-10,2563
kestrel,VN,#52b788,2025-01-24,2584
kestrel,VN,#52b788,2025-02-07,2601
kestrel,VN,#52b788,2025-02-21,2602
kestrel,VN,#52b788,2025-03-07,2586
kestrel,VN,#52b788,2025-03-21,2571
kestrel,VN,#52b788,2025-04-04,2560
kestrel,VN,#52b788,2025-04-18,2572
kestrel,VN,#52b788,2025-05-02,2581
kestrel,VN,#52b788,2025-05-16,2586
kestrel,VN,#52b788,2025-05-30,2575
kestrel,VN,#52b788,2025-06-13,2551
kestrel,VN,#52b788,2025-06-27,2532
kestrel,VN,#52b788,2025-07-11,2530
kestrel,VN,#52b788,2025-07-25,2561
kestrel,VN,#52b788,2025-08-08,2572
kestrel,VN,#52b788,2025-08-22,2574
kestrel,VN,#52b788,2025-09-05,2559
kestrel,VN,#52b788,2025-09-19,2559
kestrel,VN,#52b788,2025-10-03,2565
kestrel,VN,#52b788,2025-10-17,2579
kestrel,VN,#52b788,2025-10-31,2584
kestrel,VN,#52b788,2025-11-14,2592
kestrel,VN,#52b788,2025-11-28,2576
kestrel,VN,#52b788,2025-12-12,2592
kestrel,VN,#52b788,2025-12-26,2601
kestrel,VN,#52b788,2026-01-09,2630
kestrel,VN,#52b788,2026-01-23,2632
kestrel,VN,#52b788,2026-02-06,2637
kestrel,VN,#52b788,2026-02-20,2628
kestrel,VN,#52b788,2026-03-06,2618
kestrel,VN,#52b788,2026-03-20,2607
kestrel,VN,#52b788,2026-04-03,2617
kestrel,VN,#52b788,2026-04-17,2634
kestrel,VN,#52b788,2026-05-01,2654
kestrel,VN,#52b788,2026-05-15,2653
kestrel,VN,#52b788,2026-05-29,2619
kestrel,VN,#52b788,2026-06-01,2589
